,ID,X,Y,Speed,Acceleration
8543,33,64.329,626.005,41.45,-11.2
8544,33,64.131,630.085,40.25,-11.2
8545,33,64.01,634.061,39.02,-10.94
8546,33,63.884,637.884,37.91,-8.46
8547,33,63.77,641.641,36.99,-10.52
8548,33,63.638,645.292,36.07,-9.83
8549,33,63.59,648.812,35.34,-4.22
8550,33,63.574,652.312,34.94,-2.68
8551,33,63.548,655.797,34.6,-3.87
8552,33,63.558,659.236,34.3,-3.24
8553,33,63.56,662.627,34.19,0.58
8554,33,63.416,666.015,34.47,5.4
8555,33,63.204,669.473,35.09,7.52
8556,33,62.954,673.027,35.75,6.29
8557,33,62.629,676.651,36.22,3.37
8558,33,62.306,680.309,36.45,0.69
8559,33,61.983,683.966,36.48,-0.34
8560,33,61.66,687.61,36.45,-0.19
8561,33,61.337,691.244,36.53,1.44
8562,33,61.003,694.882,36.87,4.96
8563,33,60.683,698.572,37.52,8.29
8564,33,60.373,702.364,38.28,8.03
8565,33,60.097,706.262,38.82,3.37
8566,33,59.896,710.191,38.96,-1.15
8567,33,59.679,714.087,38.9,-1.39
8568,33,59.498,717.951,38.92,1.65
8569,33,59.258,721.832,39.16,4.06
8570,33,58.954,725.771,39.53,3.52
8571,33,58.557,729.753,39.8,1.82
8572,33,58.089,733.749,39.93,0.68
8573,33,57.687,737.75,39.96,0
8574,33,57.359,741.751,39.93,-0.62
8575,33,56.956,745.744,39.85,-1.12
8576,33,56.469,749.728,39.7,-1.83
8577,33,56.132,753.705,39.37,-4.3
8578,33,55.983,757.65,38.68,-8.9
8579,33,55.942,761.485,37.67,-11.2
8580,33,55.903,765.19,36.66,-9.64
8581,33,55.869,768.766,36.04,-3.04
8582,33,55.762,772.316,35.96,2.36
8583,33,55.634,775.92,36.16,2.55
8584,33,55.434,779.571,36.22,-1.04
8585,33,55.303,783.204,36.03,-3.38
8586,33,55.2,786.781,35.83,-1.59
8587,33,55.179,790.328,35.9,2.85
8588,33,55.09,793.909,36.3,6.01
8589,33,54.977,797.572,36.84,5.35
8590,33,54.834,801.302,37.22,2.41
8591,33,54.641,805.051,37.36,0.12
8592,33,54.425,808.795,37.37,-0.53
8593,33,54.197,812.53,37.3,-0.62
8594,33,53.976,816.266,37.13,-2.21
8595,33,53.811,819.988,36.76,-5.21
8596,33,53.688,823.655,36.12,-7.76
8597,33,53.586,827.238,35.3,-8.97
8598,33,53.543,830.717,34.47,-8.03
8599,33,53.515,834.099,33.89,-4.22
8600,33,53.492,837.431,33.75,1.32
8601,33,53.417,840.785,34.04,5.24
8602,33,53.35,844.214,34.51,4.98
8603,33,53.319,847.707,34.87,2.28
8604,33,53.351,851.221,35.02,0.19
8605,33,53.359,854.727,35.02,-0.27
8606,33,53.367,858.226,35,-0.03
8607,33,53.376,861.726,35,0
8608,33,53.384,865.226,35,0
8609,33,53.392,868.726,35,0
8610,33,53.401,872.226,35,0
8611,33,53.409,875.726,35,0
8612,33,53.418,879.226,35,0
8613,33,53.427,882.726,35,0
8614,33,53.435,886.226,35,0
8615,33,53.444,889.726,35,0
8616,33,53.452,893.226,35,0
8617,33,53.46,896.726,35,0
8618,33,53.469,900.245,34.83,-2.74
8619,33,53.477,903.727,34.44,-5.13
8620,33,53.485,907.131,34.16,-2.46
8621,33,53.507,910.506,34.16,2.46
8622,33,53.537,913.91,34.44,5.12
8623,33,53.565,917.392,34.83,2.74
8624,33,53.594,920.91,35,0
8625,33,53.624,924.41,35,0
8626,33,53.652,927.912,34.98,-0.26
8627,33,53.682,931.407,34.97,-0.08
8628,33,53.711,934.893,35.07,1.6
8629,33,53.739,938.391,35.37,4.34
8630,33,53.753,941.929,35.93,7.16
8631,33,53.783,945.546,36.73,8.86
8632,33,53.812,949.264,37.6,8.81
8633,33,53.852,953.075,38.39,7.43
8634,33,53.838,956.975,38.95,3.92
8635,33,53.777,960.923,39.06,-1.26
8636,33,53.658,964.855,38.7,-6.11
8637,33,53.574,968.717,37.98,-9.11
8638,33,53.534,972.467,37.12,-8.5
8639,33,53.533,976.116,36.45,-5.33
8640,33,53.556,979.712,36.07,-2.04
8641,33,53.593,983.295,35.92,-0.29
8642,33,53.637,986.886,35.88,-0.37
8643,33,53.674,990.479,35.81,-1.26
8644,33,53.694,994.06,35.62,-2.28
8645,33,53.702,997.612,35.39,-2.63
8646,33,53.708,1001.135,35.17,-1.99
8647,33,53.713,1004.634,35.03,-0.69
8648,33,53.718,1008.127,34.99,0.09
8649,33,53.724,1011.627,35,0.04
8650,33,53.729,1015.127,35,0
8651,33,53.734,1018.627,35,0
8652,33,53.739,1022.127,35,0
8653,33,53.744,1025.627,35,0
8654,33,53.75,1029.127,35,0
8655,33,53.755,1032.627,35,0
8656,33,53.761,1036.127,35,0
8657,33,53.766,1039.627,35,0
8658,33,53.772,1043.127,35,0
8659,33,53.777,1046.627,35,0
8660,33,53.783,1050.128,35,0
8661,33,53.788,1053.627,35,0
8662,33,53.794,1057.127,35,0
8663,33,53.799,1060.627,35,0
8664,33,53.804,1064.127,35,0
8665,33,53.81,1067.628,35,0
8666,33,53.815,1071.128,35,0
8667,33,53.82,1074.628,35,0
8668,33,53.825,1078.127,35,0
8669,33,53.831,1081.627,35,0
8670,33,53.836,1085.127,35,0
8671,33,53.842,1088.627,35,0
8672,33,53.847,1092.127,35,0
8673,33,53.853,1095.627,35,0
8674,33,53.858,1099.127,35,0
8675,33,53.863,1102.627,35,0
8676,33,53.868,1106.127,35,0
8677,33,53.873,1109.627,35,0
8678,33,53.879,1113.127,35,0
8679,33,53.884,1116.627,35,0
8680,33,53.89,1120.127,35,0
8681,33,53.895,1123.627,35,0
8682,33,53.901,1127.127,35,0
8683,33,53.906,1130.627,35,0
8684,33,53.911,1134.127,35,0
8685,33,53.916,1137.627,35,0
8686,33,53.922,1141.129,34.98,-0.25
8687,33,53.927,1144.624,34.97,-0.08
8688,33,53.933,1148.108,35.1,2.04
8689,33,53.938,1151.592,35.62,7.62
8690,33,53.902,1155.179,36.64,11.2
8691,33,53.885,1158.908,37.92,11.2
8692,33,53.913,1162.765,39.05,9.47
8693,33,53.949,1166.758,39.74,3.72
8694,33,53.944,1170.773,39.98,0.7
8695,33,53.939,1174.78,40.03,-0.07
8696,33,53.933,1178.785,40.02,-0.25
8697,33,53.928,1182.783,40,0
8698,33,53.922,1186.783,40,0
8699,33,53.917,1190.785,39.99,-0.25
8700,33,53.911,1194.781,39.97,-0.09
8701,33,53.905,1198.768,40.07,1.58
8702,33,53.9,1202.765,40.38,4.39
8703,33,53.878,1206.807,40.92,6.83
8704,33,53.872,1210.934,41.56,6.57
8705,33,53.883,1215.137,42.09,4.25
8706,33,53.878,1219.373,42.51,3.47
8707,33,53.872,1223.627,43.02,6
8708,33,53.829,1227.93,43.84,10.47
8709,33,53.831,1232.371,45.02,11.2
8710,33,53.892,1236.939,46.35,11.2
8711,33,54.006,1241.635,47.5,10.16
8712,33,54.167,1246.467,48.27,5.35
8713,33,54.335,1251.357,48.55,0.16
8714,33,54.504,1256.245,48.33,-4.55
8715,33,54.667,1261.081,47.69,-8.41
8716,33,54.786,1265.821,46.79,-10.18
8717,33,54.831,1270.439,45.91,-8.25
8718,33,54.828,1274.962,45.29,-4.22
8719,33,54.818,1279.447,45.01,-0.92
8720,33,54.818,1283.933,44.96,0.34
8721,33,54.818,1288.429,45,0.46
8722,33,54.817,1292.935,45.03,0.09
8723,33,54.817,1297.46,44.83,-3.26
8724,33,54.816,1301.952,44.28,-7.5
8725,33,54.832,1306.352,43.57,-8.31
8726,33,54.84,1310.651,42.91,-5.34
8727,33,54.838,1314.886,42.54,-1.3
8728,33,54.851,1319.123,42.47,0.03
8729,33,54.866,1323.372,42.46,-0.2
8730,33,54.879,1327.613,42.46,0.27
8731,33,54.893,1331.855,42.56,1.29
8732,33,54.907,1336.106,42.76,2.89
8733,33,54.922,1340.387,43.11,4.3
8734,33,54.936,1344.715,43.57,4.87
8735,33,54.95,1349.095,44.06,5.09
8736,33,54.981,1353.539,44.45,3.24
8737,33,54.947,1358.033,44.49,-1.76
8738,33,54.845,1362.504,44.11,-6.4
8739,33,54.72,1366.888,43.53,-6.65
8740,33,54.555,1371.175,43.16,-1.31
8741,33,54.509,1375.441,43.34,5.15
8742,33,54.512,1379.782,43.92,7.51
8743,33,54.568,1384.222,44.53,5.45
8744,33,54.583,1388.726,44.91,1.92
8745,33,54.597,1393.241,45.03,-0.08
8746,33,54.612,1397.746,45.02,-0.25
8747,33,54.627,1402.244,45,0
8748,33,54.642,1406.744,45,0
8749,33,54.657,1411.227,45.16,2.52
8750,33,54.672,1415.743,45.52,4.72
8751,33,54.687,1420.332,45.77,2.25
8752,33,54.693,1424.947,45.77,-2.28
8753,33,54.684,1429.534,45.52,-4.72
8754,33,54.676,1434.05,45.15,-2.51
8755,33,54.667,1438.533,45,0
8756,33,54.658,1443.033,45,0
8757,33,54.649,1447.535,44.98,-0.25
8758,33,54.64,1452.03,44.98,0.02
8759,33,54.631,1456.519,45.08,1.53
8760,33,54.622,1461.027,45.27,2.61
8761,33,54.613,1465.563,45.52,2.92
8762,33,54.604,1470.129,45.84,3.06
8763,33,54.595,1474.729,46.16,3.23
8764,33,54.586,1479.366,46.4,2.33
8765,33,54.577,1484.042,46.42,-1.56
8766,33,54.582,1488.702,46.09,-5.35
8767,33,54.576,1493.287,45.6,-5.51
8768,33,54.549,1497.805,45.19,-3
8769,33,54.541,1502.29,44.99,-0.34
8770,33,54.532,1506.78,45,0.59
8771,33,54.523,1511.287,45.02,0
8772,33,54.514,1515.798,44.92,-1.55
8773,33,54.505,1520.293,44.7,-3.13
8774,33,54.496,1524.747,44.43,-2.87
8775,33,54.488,1529.159,44.29,-0.18
8776,33,54.479,1533.567,44.41,2.87
8777,33,54.47,1538.03,44.58,1.53
8778,33,54.467,1542.5,44.69,0.39
8779,33,54.418,1546.94,45.12,5.66
8780,33,54.39,1551.457,46.03,11.2
8781,33,54.379,1556.127,47.29,11.2
8782,33,54.36,1560.923,48.47,8.86
8783,33,54.312,1565.866,49.06,1.87
8784,33,54.272,1570.806,49.06,-1.77
8785,33,54.224,1575.728,48.69,-5.44
8786,33,54.203,1580.592,47.99,-8.8
8787,33,54.185,1585.359,47.06,-10.32
8788,33,54.148,1590.004,46.13,-8.74
8789,33,54.115,1594.55,45.45,-5.19
8790,33,54.122,1599.046,45.09,-1.76
8791,33,54.124,1603.532,44.98,0.04
8792,33,54.128,1608.029,44.99,0.22
8793,33,54.13,1612.53,45,0
8794,33,54.133,1617.03,45,0
8795,33,54.136,1621.532,44.99,-0.26
8796,33,54.138,1626.028,44.97,-0.09
8797,33,54.141,1630.511,45.1,2.05
8798,33,54.144,1635.004,45.53,6.27
8799,33,54.106,1639.59,46.84,11.2
8800,33,54.087,1644.413,49.06,11.2
8801,33,54.112,1649.395,50.97,11.2
8802,33,54.116,1654.613,51.8,-0.54
8803,33,54.039,1659.874,51.46,-11.2
8804,33,53.961,1664.951,50.49,-7.66
8805,33,53.883,1669.903,50.01,-0.27
8806,33,53.806,1674.901,49.99,0
8807,33,53.728,1679.9,49.99,0
8808,33,53.651,1684.899,49.99,0
8809,33,53.574,1689.898,49.99,0
8810,33,53.496,1694.898,49.99,0
8811,33,53.419,1699.896,50.01,0.25
8812,33,53.341,1704.9,50.02,-0.02
8813,33,53.264,1709.95,49.56,-7.26
8814,33,53.186,1714.861,48.32,-11.2
8815,33,53.109,1719.627,46.98,-11.2
8816,33,53.036,1724.219,46.26,-1.64
8817,33,53.06,1728.764,46.34,7.83
8818,33,53.121,1733.452,46.81,3.54
8819,33,53.143,1738.206,46.91,-3.89
8820,33,53.127,1742.868,46.71,-1.55
8821,33,53.132,1747.489,46.86,4.83
8822,33,53.152,1752.172,47.47,8.37
8823,33,53.176,1756.958,48.31,8.6
8824,33,53.2,1761.843,49.08,6.94
8825,33,53.24,1766.802,49.63,4.34
8826,33,53.263,1771.805,49.93,1.6
8827,33,53.287,1776.818,50.03,-0.09
8828,33,53.311,1781.823,50.01,-0.26
8829,33,53.334,1786.8,50.19,3.09
8830,33,53.359,1791.819,50.64,5.81
8831,33,53.382,1796.926,50.97,3.03
8832,33,53.384,1802.072,50.98,-2.74
8833,33,53.374,1807.194,50.55,-7.5
8834,33,53.371,1812.204,49.89,-6.03
8835,33,53.351,1817.124,49.59,-0.44
8836,33,53.308,1822.044,49.87,5.54
8837,33,53.248,1827.018,50.66,11.19
8838,33,53.262,1832.141,51.77,11.2
8839,33,53.346,1837.395,52.71,7.8
8840,33,53.422,1842.735,53.29,3.34
8841,33,53.488,1848.116,53.39,-1.54
8842,33,53.553,1853.486,52.89,-7.53
8843,33,53.661,1858.747,51.82,-11.2
8844,33,53.638,1863.857,50.46,-11.2
8845,33,53.565,1868.821,49.45,-6.7
8846,33,53.349,1873.647,49.43,6.23
8847,33,53.295,1878.601,50.01,8.69
8848,33,53.281,1883.676,50.46,2.18
8849,33,53.422,1888.745,50.85,1.47
8850,33,53.552,1893.812,51.33,7.04
8851,33,53.619,1898.943,52.04,11.19
8852,33,53.638,1904.229,52.91,6.22
8853,33,53.68,1909.6,53.3,0
8854,33,53.722,1914.93,53.3,0
8855,33,53.764,1920.26,53.3,0
8856,33,53.806,1925.59,53.3,0
8857,33,53.848,1930.92,53.3,0
8858,33,53.891,1936.25,53.3,-0.02
8859,33,53.933,1941.579,53.3,0
8860,33,53.976,1946.909,53.3,0
8861,33,54.018,1952.238,53.3,0
8862,33,54.06,1957.568,53.3,0
8863,33,54.102,1962.96,52.73,-9.14
8864,33,54.145,1968.161,51.41,-11.2
8865,33,54.186,1973.239,50.48,-8.25
8866,33,54.249,1978.151,50.47,8.16
8867,33,54.395,1983.228,51.4,11.2
8868,33,54.54,1988.428,52.71,9.12
8869,33,54.686,1993.818,53.28,0
8870,33,54.832,1999.146,53.28,0
8871,33,54.978,2004.474,53.28,0
8872,33,55.123,2009.802,53.28,0
8873,33,55.269,2015.13,53.28,0
8874,33,55.415,2020.457,53.28,0
8875,33,55.561,2025.785,53.28,0
8876,33,55.706,2031.113,53.28,0
8877,33,55.852,2036.441,53.28,0
8878,33,55.998,2041.769,53.28,0
8879,33,56.144,2047.135,52.93,-5.64
8880,33,56.289,2052.426,52.12,-10.55
8881,33,56.435,2057.563,51.48,-5.99
8882,33,56.63,2062.641,51.23,1.39
8883,33,56.84,2067.745,51.26,3.24
8884,33,56.979,2072.928,51.27,-3.62
8885,33,57.048,2078.073,50.82,-7.57
8886,33,57.047,2083.092,50.25,-3.77
8887,33,57.034,2088.077,50,-0.75
8888,33,57.035,2093.062,49.99,0.67
8889,33,57.034,2098.064,50.06,0.83
8890,33,57.034,2103.077,50.11,0.32
8891,33,57.032,2108.094,50.11,-0.33
8892,33,57.028,2113.106,50.11,0
8893,33,57.025,2118.106,50.11,0
8894,33,57.021,2123.105,50.11,0
8895,34,38.306,34.031,42.46,0
8896,34,38.282,38.531,42.46,0
8897,34,38.259,43.031,42.46,0
8898,34,38.237,47.531,42.46,0
8899,34,38.213,52.031,42.46,0
8900,34,38.207,56.222,42.46,-8.33
8901,34,38.17,60.39,41.87,-2.9
8902,34,38.149,64.542,41.68,-0.22
8903,34,38.128,68.717,41.57,-1.51
8904,34,38.106,72.883,41.29,-4.08
8905,34,38.097,77.001,40.83,-5.57
8906,34,38.064,81.089,40.01,-10
8907,34,38.043,85.036,38.89,-11.2
8908,34,38.023,88.834,38.21,-5.01
8909,34,38.01,92.569,38.22,5.39
8910,34,38.058,96.371,38.82,10.71
8911,34,38.108,100.333,39.64,5.71
8912,34,38.155,104.372,40,0
8913,34,38.205,108.371,40,0
8914,34,38.253,112.371,40,0
8915,34,38.301,116.371,40,0
8916,34,38.351,120.371,40,0
8917,34,38.399,124.368,40.01,0.28
8918,34,38.448,128.373,40.02,0
8919,34,38.496,132.388,39.9,-1.98
8920,34,38.539,136.371,39.68,-2.77
8921,34,38.602,140.303,39.67,1.12
8922,34,38.658,144.227,40.19,8.85
8923,34,38.627,148.292,41.35,11.2
8924,34,38.615,152.503,42.87,11.2
8925,34,38.613,156.879,43.87,6.09
8926,34,38.538,161.359,43.98,-4.15
8927,34,38.443,165.742,43.8,-3.59
8928,34,38.387,170.063,43.84,3.97
8929,34,38.356,174.423,44.3,8.83
8930,34,38.325,178.92,44.98,4.72
8931,34,38.294,183.479,45.27,0
8932,34,38.263,188.006,45.27,0
8933,34,38.232,192.534,45.27,0
8934,34,38.202,197.061,45.27,0
8935,34,38.17,201.588,45.27,0
8936,34,38.14,206.116,45.27,0
8937,34,38.108,210.643,45.27,0
8938,34,38.078,215.17,45.27,0
8939,34,38.046,219.697,45.27,0
8940,34,38.016,224.294,44.49,-11.2
8941,34,37.984,228.609,42.64,-11.2
8942,34,37.945,232.821,41.19,-11.2
8943,34,38.068,236.795,40.72,4.98
8944,34,38.317,240.831,41.16,11.2
8945,34,38.575,245.071,41.78,-0.91
8946,34,38.808,249.329,41.35,-11.2
8947,34,39.032,253.365,40.6,-4.37
8948,34,39.289,257.339,40.66,5.41
8949,34,39.508,261.4,41.54,11.2
8950,34,39.719,265.631,42.96,11.2
8951,34,39.927,269.996,44.43,11.2
8952,34,40.104,274.513,45.51,8.33
8953,34,40.219,279.15,46.01,1.57
8954,34,40.215,283.788,46.01,-2.42
8955,34,40.118,288.375,45.86,-1.63
8956,34,39.98,292.933,45.84,1.41
8957,34,39.886,297.519,45.97,1.98
8958,34,39.897,302.142,46,-0.86
8959,34,39.945,306.758,45.79,-3.8
8960,34,39.948,311.321,45.43,-4.01
8961,34,39.937,315.832,45.13,-2.05
8962,34,39.924,320.323,45,-0.35
8963,34,39.913,324.817,44.98,0.16
8964,34,39.903,329.316,44.99,0.09
8965,34,39.892,333.817,45,0
8966,34,39.882,338.354,44.66,-5.46
8967,34,39.871,342.816,43.7,-11.2
8968,34,39.861,347.131,42.63,-11.2
8969,34,39.855,351.295,41.96,-3.03
8970,34,39.99,355.423,41.82,3.79
8971,34,40.08,359.63,42.03,1.46
8972,34,40.133,363.879,42.02,-3.37
8973,34,40.221,368.068,41.67,-3.69
8974,34,40.311,372.219,41.24,-4.28
8975,34,40.416,376.331,40.75,-5.76
8976,34,40.499,380.376,40.22,-5.39
8977,34,40.61,384.358,39.8,-3.18
8978,34,40.708,388.307,39.57,-1.06
8979,34,40.756,392.252,39.51,-0.16
8980,34,40.747,396.2,39.5,0.05
8981,34,40.719,400.149,39.5,0.11
8982,34,40.703,404.101,39.51,0.03
8983,34,40.688,408.052,39.51,0
8984,34,40.673,412.004,39.51,0
8985,34,40.657,415.955,39.51,0
8986,34,40.642,419.907,39.51,0
8987,34,40.626,423.858,39.51,0
8988,34,40.611,427.809,39.51,0
8989,34,40.596,431.76,39.51,0
8990,34,40.58,435.711,39.51,0
8991,34,40.564,439.662,39.51,0
8992,34,40.549,443.614,39.51,0
8993,34,40.534,447.563,39.53,0.33
8994,34,40.518,451.521,39.54,-0.04
8995,34,40.503,455.495,39.33,-3.33
8996,34,40.492,459.448,38.69,-9.05
8997,34,40.533,463.272,37.55,-11.2
8998,34,40.512,466.945,36.01,-11.2
8999,34,40.487,470.474,34.48,-11.2
9000,34,40.4,473.853,33.33,-9.04
9001,34,40.366,477.103,32.7,-3.32
9002,34,40.335,480.331,32.49,-0.05
9003,34,40.305,483.583,32.43,-0.69
9004,34,40.274,486.859,32.04,-6.19
9005,34,40.244,490.035,31.41,-7.36
9006,34,40.211,493.079,31.4,3.15
9007,34,40.192,496.217,32.39,11.2
9008,34,40.21,499.569,34.34,11.2
9009,34,40.279,503.103,36.64,11.2
9010,34,40.375,506.839,38.37,11.2
9011,34,40.55,510.756,39.38,7.4
9012,34,40.702,514.769,39.89,2.06
9013,34,40.848,518.787,40.01,-0.28
9014,34,40.993,522.787,39.99,-0.24
9015,34,41.139,526.783,39.97,0
9016,34,41.284,530.78,39.97,0
9017,34,41.429,534.777,39.97,0.03
9018,34,41.575,538.775,39.98,0.06
9019,34,41.72,542.774,39.97,-0.13
9020,34,41.871,546.774,39.93,-0.57
9021,34,42.016,550.77,39.84,-1.34
9022,34,42.135,554.756,39.63,-2.67
9023,34,42.239,558.714,39.3,-3.98
9024,34,42.277,562.625,38.92,-4
9025,34,42.226,566.484,38.66,-1.77
9026,34,42.15,570.317,38.66,1.77
9027,34,42.112,574.176,38.93,4.04
9028,34,42.151,578.087,39.31,4.02
9029,34,42.19,582.046,39.64,2.69
9030,34,42.166,586.033,39.85,1.37
9031,34,42.104,590.03,39.95,0.62
9032,34,42.035,594.032,39.99,0.17
9033,34,41.973,598.034,40,-0.05
9034,34,41.911,602.034,40,-0.03
9035,34,41.85,606.033,40,0
9036,34,41.788,610.033,40,0
9037,34,41.726,614.033,40,0
9038,34,41.664,618.032,39.99,0
9039,34,41.602,622.054,39.79,-3.3
9040,34,41.54,626.032,39.32,-6.18
9041,34,41.478,629.916,38.98,-2.96
9042,34,41.424,633.765,38.98,2.98
9043,34,41.399,637.651,39.3,5.94
9044,34,41.374,641.625,39.77,3.24
9045,34,41.348,645.633,40.08,1.69
9046,34,41.324,649.632,40.39,4.48
9047,34,41.281,653.685,40.85,5.53
9048,34,41.272,657.816,41.22,2.57
9049,34,41.245,661.984,41.22,-2.58
9050,34,41.235,666.114,40.85,-5.54
9051,34,41.193,670.168,40.39,-4.48
9052,34,41.168,674.166,40.07,-1.69
9053,34,41.144,678.152,39.97,0.07
9054,34,41.118,682.147,39.98,0.27
9055,34,41.093,686.149,40,0
9056,34,41.068,690.149,40,0
9057,34,41.043,694.149,40,0
9058,34,41.018,698.149,40,0
9059,34,40.993,702.149,40,0
9060,34,40.967,706.149,40,0
9061,34,40.943,710.149,40,0
9062,34,40.917,714.148,40,0
9063,34,40.892,718.149,40,0
9064,34,40.867,722.148,40,0
9065,34,40.842,726.148,40,0
9066,34,40.816,730.148,40,0
9067,34,40.791,734.148,40,0
9068,34,40.766,738.148,40,0
9069,34,40.741,742.148,40,0
9070,34,40.715,746.148,40,0
9071,34,40.69,750.148,40,0
9072,34,40.665,754.148,40,0
9073,34,40.64,758.148,40,0
9074,34,40.614,762.147,40,0
9075,34,40.589,766.148,40,0
9076,34,40.564,770.145,40.02,0.31
9077,34,40.539,774.147,40.06,0.59
9078,34,40.513,778.157,40.11,0.43
9079,34,40.488,782.17,40.15,0.35
9080,34,40.46,786.185,40.21,0.66
9081,34,40.421,790.208,40.28,1.01
9082,34,40.377,794.243,40.35,0.56
9083,34,40.313,798.286,40.37,-0.27
9084,34,40.225,802.323,40.36,-0.21
9085,34,40.132,806.355,40.36,0.2
9086,34,40.047,810.397,40.31,-0.65
9087,34,39.96,814.445,40.07,-3.73
9088,34,39.981,818.457,39.53,-7.29
9089,34,40.003,822.379,38.82,-7.82
9090,34,39.968,826.202,38.24,-4.52
9091,34,39.925,829.974,37.99,-0.16
9092,34,39.84,833.753,38.06,2.21
9093,34,39.808,837.564,38.32,3.02
9094,34,39.84,841.403,38.71,4.39
9095,34,39.833,845.289,39.18,5.38
9096,34,39.858,849.24,39.63,4.22
9097,34,39.868,853.24,39.93,1.69
9098,34,39.878,857.254,40.03,-0.09
9099,34,39.887,861.259,40.02,-0.26
9100,34,39.897,865.257,40,0
9101,34,39.906,869.257,40,0
9102,34,39.916,873.257,40,0
9103,34,39.926,877.256,40.01,0.22
9104,34,39.936,881.259,40.02,0.07
9105,34,39.945,885.272,39.93,-1.52
9106,34,40.006,889.263,39.74,-2.49
9107,34,39.94,893.207,39.71,0.56
9108,34,39.686,897.156,39.97,4.69
9109,34,39.515,901.147,40.56,8.2
9110,34,39.444,905.228,41.53,10.57
9111,34,39.493,909.44,42.54,10.12
9112,34,39.788,913.757,43.34,7.4
9113,34,40.024,918.162,43.87,2.4
9114,34,40.26,922.583,44.01,-0.38
9115,34,40.497,926.978,44,0.2
9116,34,40.734,931.378,44.02,0.36
9117,34,40.995,935.785,44.02,-0.18
9118,34,41.217,940.194,43.94,-1.37
9119,34,41.313,944.585,43.78,-2
9120,34,41.275,948.948,43.65,-1.09
9121,34,41.112,953.302,43.57,-0.19
9122,34,40.909,957.665,43.45,-1.54
9123,34,40.731,962.016,43.19,-3.7
9124,34,40.555,966.312,42.93,-2.69
9125,34,40.359,970.559,42.97,2.68
9126,34,40.267,974.828,43.51,8.71
9127,34,40.239,979.208,44.41,10.34
9128,34,40.297,983.718,45.26,7.37
9129,34,40.38,988.309,45.8,3.16
9130,34,40.444,992.926,45.99,0.23
9131,34,40.5,997.533,45.97,-0.71
9132,34,40.547,1002.127,45.91,-0.72
9133,34,40.596,1006.713,45.86,-0.37
9134,34,40.646,1011.294,45.83,0
9135,34,40.695,1015.877,45.83,-0.04
9136,34,40.744,1020.459,45.84,0.13
9137,34,40.796,1025.039,45.89,0.73
9138,34,40.845,1029.626,46,1.54
9139,34,40.883,1034.231,46.17,1.94
9140,34,40.902,1038.859,46.33,1.57
9141,34,40.909,1043.505,46.45,0.76
9142,34,40.914,1048.159,46.5,0.14
9143,34,40.921,1052.811,46.51,-0.07
9144,34,40.928,1057.461,46.51,0
9145,34,40.935,1062.111,46.51,0.11
9146,34,40.942,1066.765,46.5,-0.21
9147,34,40.946,1071.42,46.43,-1.14
9148,34,40.953,1076.064,46.25,-2.35
9149,34,40.975,1080.682,46,-2.93
9150,34,41.017,1085.264,45.75,-2.35
9151,34,41.075,1089.82,45.57,-1.14
9152,34,41.135,1094.365,45.5,-0.21
9153,34,41.191,1098.911,45.49,0.11
9154,34,41.248,1103.46,45.5,0.1
9155,34,41.306,1108.011,45.51,0.1
9156,34,41.362,1112.565,45.5,-0.22
9157,34,41.425,1117.119,45.42,-1.15
9158,34,41.482,1121.664,45.25,-2.33
9159,34,41.509,1126.181,45,-2.89
9160,34,41.496,1130.664,44.75,-2.33
9161,34,41.452,1135.119,44.58,-1.16
9162,34,41.403,1139.565,44.5,-0.23
9163,34,41.36,1144.011,44.49,0.11
9164,34,41.317,1148.46,44.5,0.08
9165,34,41.275,1152.904,44.56,0.98
9166,34,41.231,1157.361,44.7,1.8
9167,34,41.163,1161.844,44.8,0.94
9168,34,41.133,1166.337,44.84,-0.38
9169,34,41.198,1170.823,44.82,-0.75
9170,34,41.32,1175.294,44.79,0.41
9171,34,41.418,1179.769,44.86,1.18
9172,34,41.441,1184.264,44.95,0.64
9173,34,41.413,1188.765,44.99,0.2
9174,34,41.407,1193.266,45,0
9175,34,41.401,1197.767,45,-0.03
9176,34,41.394,1202.267,45,0
9177,34,41.389,1206.767,45,0
9178,34,41.383,1211.267,45,0
9179,34,41.377,1215.769,44.98,-0.25
9180,34,41.371,1220.263,44.98,0.12
9181,34,41.365,1224.744,45.17,2.9
9182,34,41.36,1229.244,45.73,7.89
9183,34,41.279,1233.842,46.75,11.2
9184,34,41.244,1238.592,48.14,11.2
9185,34,41.245,1243.472,49.54,11.2
9186,34,41.266,1248.517,50.43,5.67
9187,34,41.398,1253.656,50.47,-4.73
9188,34,41.613,1258.717,49.64,-11.2
9189,34,41.729,1263.604,48.23,-11.2
9190,34,41.817,1268.359,46.78,-11.2
9191,34,41.838,1272.962,45.71,-8.17
9192,34,41.817,1277.456,45.14,-2.82
9193,34,41.817,1281.934,44.97,0.1
9194,34,41.817,1286.428,44.98,0.32
9195,34,41.816,1290.931,45,0
9196,34,41.815,1295.44,44.92,-1.27
9197,34,41.814,1299.931,44.74,-2.36
9198,34,41.813,1304.387,44.61,-1.13
9199,34,41.815,1308.83,44.61,1.13
9200,34,41.831,1313.286,44.74,2.36
9201,34,41.845,1317.777,44.92,1.26
9202,34,41.86,1322.286,45,0
9203,34,41.875,1326.786,45,0
9204,34,41.89,1331.286,45,0
9205,34,41.905,1335.786,45,0
9206,34,41.919,1340.286,45,0
